id,fecha_entrenamiento,mse,rmse,r2
114,2024-11-30 00:00:00.000,0.041233239550219423,0.2030596945487199,0.9471097588539124
115,2024-11-30 00:00:00.000,0.027757810054273954,0.16660675272711473,0.9643948078155518
116,2024-11-30 00:00:00.000,0.08857316002722562,0.2976124325817482,0.8728912472724915
117,2024-12-01 00:00:00.000,0.05353989021563318,0.23138688427746543,0.9231664538383484
118,2024-12-01 00:00:00.000,0.008793303095753371,0.0937726137833076,0.9873809814453125
119,2024-12-01 00:00:00.000,0.02640833691296194,0.16250642114378724,0.9621021747589111
120,2024-12-01 00:00:00.000,0.008922226236935003,0.09445753668678325,0.9871959686279297
121,2024-12-01 00:00:00.000,0.03732807345606754,0.19320474491085238,0.946431577205658
122,2024-12-01 00:00:00.000,0.017822103030521466,0.13349944955138004,0.9744240045547485
123,2024-12-02 00:00:00.000,0.059991585496599185,0.24493179764293405,0.9139078259468079
124,2024-12-02 00:00:00.000,0.04891940465713715,0.22117731496954463,0.9297971725463867
125,2024-12-02 00:00:00.000,0.017202376954828846,0.13115783222830746,0.9753133654594421
126,2024-12-02 00:00:00.000,0.009106372093778093,0.09542731314345014,0.9869316816329956
127,2024-12-02 00:00:00.000,0.03994406545640126,0.19986011472127513,0.9426774382591248
130,2024-11-01 00:00:00.000,0.04455154224474733,0.2110723625791575,0.7075591087341309
131,2024-11-01 00:00:00.000,0.029920324960295286,0.1729749258138164,0.8035999536514282
133,2024-11-01 00:00:00.000,0.04662075967641699,0.21591840976724747,0.6939765214920044
135,2024-11-01 00:00:00.000,0.02918538768216572,0.17083731349493214,0.8084241151809692
136,2024-11-01 00:00:00.000,0.03846383203069137,0.1961219825279445,0.7475194931030273
137,2024-11-02 00:00:00.000,0.0357221570384187,0.18900306092341124,0.916439414024353
138,2024-11-02 00:00:00.000,0.02269594623052278,0.15065173822602507,0.9469100832939148
139,2024-11-02 00:00:00.000,0.10584751875649231,0.3253421564391745,0.7524034380912781
140,2024-11-02 00:00:00.000,0.16178652244841132,0.40222695390589047,0.6215519905090332
141,2024-11-02 00:00:00.000,0.09418611995738377,0.30689757242015414,0.7796815633773804
142,2024-11-02 00:00:00.000,0.0856592535596711,0.2926760214976128,0.7996274828910828
143,2024-11-02 00:00:00.000,0.10523337482565313,0.32439694022239657,0.7538400888442993
144,2024-11-14 00:00:00.000,0.11106149063491716,0.3332588943072895,0.7475354671478271
145,2024-11-14 00:00:00.000,0.08051131497234465,0.2837451585002723,0.8169819712638855
146,2024-11-14 00:00:00.000,0.09962479081448873,0.3156339506683157,0.7735333442687988
147,2024-11-14 00:00:00.000,0.046013865543451056,0.21450842767465117,0.8954014778137207
148,2024-11-14 00:00:00.000,0.060337603357801924,0.2456371375785875,0.8628407716751099
149,2024-11-14 00:00:00.000,0.09643379119411678,0.31053790621133,0.7807871103286743
150,2024-11-02 00:00:00.000,0.09239260395285565,0.3039615172235717,0.7899734973907471
151,2024-11-03 00:00:00.000,0.0775526159880173,0.2784827032115591,0.823707640171051
152,2024-11-03 00:00:00.000,0.11845367701138984,0.3441709996664301,0.7307315468788147
153,2024-11-03 00:00:00.000,0.08173038768420411,0.2858852701420696,0.8142107725143433
154,2024-12-04 00:00:00.000,0.028414756932544874,0.16856677291965008,0.9592227935791016
155,2024-12-04 00:00:00.000,0.010288523663180855,0.10143236003949063,0.9852352142333984
156,2024-12-04 00:00:00.000,0.0341111413532107,0.18469201756765424,0.9510480761528015
157,2024-12-04 00:00:00.000,0.029717289360618963,0.1723870336209164,0.9573535919189453
158,2024-12-04 00:00:00.000,0.048196412729929,0.21953681406527015,0.9308347105979919
159,2024-12-04 00:00:00.000,0.011061722697130235,0.10517472461162061,0.9841256737709045
160,2024-12-04 00:00:00.000,0.022511880961893136,0.1500395979796438,0.9676938652992249
161,2024-12-05 00:00:00.000,0.014276157851833702,0.11948287681435237,0.9795126914978027
162,2024-12-05 00:00:00.000,0.033053598477838245,0.18180648634698995,0.9525657296180725
